index,price,area,renttype,floor,community,longtitude,latitude,bedroom,bathroom,livingroom
118,6000,64,not share,24,xing long jia yuan ,116.530553,39.921425,1,1,1
119,2600,40,not share,10,jin yu tang ,116.192499,39.744834000000004,2,1,0
120,3500,77,not share,7,fu yuan xiao qu ,116.361705,39.761336,2,1,1
121,3000,109,not share,6,long sheng yuan ,116.328202,39.626740000000005,3,1,1
122,6000,68,not share,10,wan xiang xin tian si qu ,116.59891100000002,39.932527,1,1,1
123,3000,77,not share,7,jing ke yuan ,116.25421200000001,40.216336,2,1,1
124,2000,69,not share,22,yu long san qu ,116.67819399999999,40.129754,2,1,1
125,6000,55,not share,6,wu yi jiao gong lou ,116.270521,39.908966,2,1,1
126,4500,60,not share,6,nan san huan zhong lu 71 hao yuan ,116.392799,39.864336,2,1,1
127,5200,34,not share,6,xi shan guo ji cheng ,116.23551100000002,39.93305,2,1,0
128,5800,58,not share,24,xu hui ao dou ,116.42321399999999,40.051429,3,1,0
129,5000,48,not share,5,fu kang nan li ,116.409402,39.884788,2,1,0
130,3500,63,not share,6,xing zheng xi li ,116.341153,39.734778999999996,2,1,1
131,4500,47,not share,26,xu hui ao dou ,116.42321399999999,40.051429,1,1,0
132,6000,70,not share,24,xu hui ao dou ,116.42321399999999,40.051429,3,1,0
133,2800,58,not share,6,yong shun xi li ,116.65266499999998,39.923390999999995,2,1,1
134,2300,60,not share,4,hua fei chang jia shu lou ,116.66436499999999,40.120878999999995,2,1,1
135,3500,56,not share,18,chao feng jia yuan ,116.57278799999999,39.857682000000004,1,1,1
136,4200,53,not share,6,pu an li ,116.424201,39.869966999999995,2,1,1
137,4400,47,not share,6,shi liu yuan nan li xiao qu ,116.423841,39.850638000000004,1,1,1
138,2900,46,not share,6,yi he zhuang bei li ,116.33590500000001,39.722528999999994,1,1,1
139,2300,43,not share,15,xiang yue si ji ,116.66592299999999,40.186753,1,1,0
140,3100,89,not share,6,yi pin jia yuan ,116.423115,39.676404999999995,2,1,1
141,4500,63,not share,6,you an men nei xi jie jia 10 hao yuan ,116.366335,39.877194,2,1,1
142,5000,51,not share,6,tian tan xi li dong qu ,116.40928899999999,39.88201,2,1,1
143,2800,75,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
144,2200,64,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
145,6000,62,not share,18,ban chang xin li ,116.45019099999999,39.892069,2,1,1
146,2600,54,not share,6,qiao dong jie xiao qu ,116.111157,39.950866999999995,2,1,1
147,5200,82,not share,6,jian cai cheng dong er li ,116.38153100000001,40.069853,2,1,1
148,5600,73,not share,7,men tou xin yuan ,116.230672,39.983359,2,1,1
149,4000,50,not share,25,tian xing jia yuan ,116.318653,39.830096999999995,1,1,1
150,5300,41,not share,6,dong wu yuan su she ,116.342901,39.951347,1,1,1
151,3600,84,not share,6,yu qiao nan li ,116.69010800000001,39.895196,2,1,1
152,4500,42,not share,17,xi ma jin run er qu ,116.386742,39.845372999999995,1,1,0
153,2600,37,not share,17,bei jie jia yuan ba qu ,116.265774,40.170928,1,1,0
154,5600,52,not share,6,song yu li ,116.47534099999999,39.880705,2,1,1
155,4100,63,not share,6,ping guo yuan xiao qu yi qu ,116.197167,39.935324,2,1,1
156,5100,49,not share,6,yu xin hua yuan ,116.352299,40.062427,1,1,1
157,4900,47,not share,6,yu xin hua yuan ,116.352299,40.062427,1,1,1
158,6000,43,not share,6,wang zhuang lu 27 hao yuan ,116.346429,40.001408000000005,1,1,1
159,3000,106,not share,6,da san jian ,116.224981,40.231997,2,1,1
160,3200,49,not share,19,feng chuang ke ji yuan ,116.574931,39.787887,1,1,0
161,5200,50,not share,22,jin dou xin yu ,116.50838999999999,39.906428000000005,1,1,0
162,3100,53,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
163,5100,51,not share,6,huang mu chang 6 hao yuan ,116.47216499999999,39.903144,1,1,1
164,3100,53,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
165,2700,54,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
166,2900,52,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,3,1,0
167,2900,46,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
168,5700,62,not share,22,zheng tai jia yuan ,116.352069,39.879651,1,1,1
169,5200,91,not share,8,bao li xi shan lin yu ,116.22028300000001,40.043636,2,1,1
170,3300,97,not share,14,he sheng shi jie cun ,116.551782,39.742837,2,1,1
171,5000,32,not share,5,chui yang liu bei li ,116.466852,39.897239,1,1,1
172,3100,72,not share,13,ren he hua yuan yi qu ,116.692086,40.116237,2,1,1
173,5000,62,not share,6,guan zhuang xi li ,116.594761,39.921447,2,1,1
174,4000,52,not share,6,guan zhuang xi li ,116.594761,39.921447,1,1,1
175,3100,94,not share,6,jia he yi yuan ,116.655693,40.180093,3,1,1
176,1900,53,not share,6,xi lu yuan si li ,116.14023600000002,39.739369,1,1,1
177,5600,90,not share,22,shuang he jia yuan ,116.53303100000001,39.861307000000004,2,1,1
178,5800,90,not share,22,shuang he jia yuan ,116.53303100000001,39.861307000000004,2,1,1
179,2500,35,not share,12,bei jing shi dai guang chang ,116.17973400000001,39.730897,2,1,0
180,4000,79,not share,17,chang chun ge ,116.266253,40.219976,2,1,1
181,2800,56,not share,6,jian xin nan qu ,116.65976599999999,40.128078,1,1,1
182,3300,72,not share,15,jin yu qi ling jiu ling ,116.70811,39.888054,2,1,1
183,4000,43,not share,9,shang hai sha long ,116.504579,39.795716,1,1,0
184,6000,39,not share,14,xin wai da jie 21 hao yuan ,116.376871,39.963076,1,1,1
185,2900,60,not share,6,jian xin nan qu ,116.65976599999999,40.128078,1,1,1
186,4700,61,not share,14,ri xin jia yuan ,116.431706,39.845698,1,1,1
187,2800,52,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,3,1,0
188,3500,53,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
189,3200,56,not share,4,jian xin nan qu ,116.65976599999999,40.128078,1,1,1
190,3200,57,not share,6,jian xin nan qu ,116.65976599999999,40.128078,1,1,1
191,3200,101,not share,6,shang lin yuan ,116.44314399999999,39.788087,1,1,1
192,2300,48,not share,11,jia he yi yuan ,116.655693,40.180093,1,1,1
193,5700,72,not share,6,guan zhuang xi li ,116.594761,39.921447,2,1,2
194,5600,58,not share,12,dang dai cheng shi jia yuan ,116.325617,40.049465999999995,1,1,0
195,3500,91,not share,7,xin chao jia yuan yi qi ,116.69986000000002,39.938638,2,1,1
196,3000,46,not share,6,wan fu jia yuan ,116.658514,39.925574,1,1,1
197,3100,65,not share,6,yi bin bei qu ,116.65526499999999,40.139222,1,1,1
198,3500,8,not share,14,yin feng da sha ,116.313428,39.982813,1,1,1
199,3500,80,not share,16,tong xin jia yuan ,116.32368500000001,39.731807,3,1,1
200,6190,38,not share,14,dong zhi men wai da jie ( dong cheng ） ,116.448231,39.947027,1,1,1
201,3400,56,not share,6,fu qiang dong li ,116.346733,39.74576,2,1,1
202,5500,55,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
203,3300,50,not share,6,de mao xiao qu ,116.44010300000001,39.787865000000004,2,1,1
204,5500,55,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
205,3500,70,not share,6,guang ning cun ,116.150668,39.936615,3,1,1
206,3200,88,not share,16,heng hua an na hu ,116.666246,40.209575,2,1,2
207,2600,74,not share,6,pu dong xiao qu ,116.12215,39.932268,2,1,2
208,5200,49,not share,6,jiu xian qiao si jie fang ,116.503173,39.969012,2,1,1
209,3300,65,not share,12,dong ya yin xiang tai hu ,116.651425,39.843737,2,1,1
210,3500,70,not share,6,chang sheng yuan yi qu ,116.259318,40.217911,2,1,1
211,2300,33,not share,15,xiang yue si ji ,116.66592299999999,40.186753,1,1,0
212,2000,33,not share,15,xiang yue si ji ,116.66592299999999,40.186753,1,1,0
213,5600,45,not share,6,ta yuan hu tong 12 hao yuan ,116.387942,39.962414,1,1,1
214,5500,60,not share,6,yong tai xi li ,116.36290100000001,40.038897999999996,2,1,1
215,5300,58,not share,19,qing shang yuan ,116.337135,40.044990999999996,1,1,1
216,2300,65,not share,6,shi quan zhuan chang A10 qu ,116.083105,39.946637,2,1,1
217,6000,69,not share,16,ling di OFFICE ,116.421209,40.046624,1,1,1
218,2900,52,not share,6,hua long xiao qu ,116.695201,39.934643,1,1,1
219,3000,63,not share,6,yan shan shui ni chang ,116.185304,39.899217,2,1,1
220,5500,63,not share,21,shi ji dong fang cheng ,116.501958,39.882585999999996,1,1,1
221,2800,52,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,1,1,1
222,2100,40,not share,11,dong ya yin xiang tai hu ,116.651425,39.843737,1,1,0
223,3900,45,not share,6,yu lin dong li yi qu ,116.368804,39.873549,1,1,1
224,5100,53,not share,18,hong lian zhong li ,116.340473,39.886963,1,1,1
225,3000,55,not share,5,dong fang sheng huo qu ,116.67131599999999,39.907705,2,1,1
226,5800,41,not share,6,zao jun dong li ,116.343001,39.964408,1,1,1
227,5800,59,not share,18,song yu xi li ,116.47068300000001,39.87738,2,1,1
228,2800,69,not share,6,fu yuan xiao qu ,116.361705,39.761336,2,1,1
229,3500,81,not share,6,zhu guang yi jing yi qi ,116.18321100000001,39.841351,2,1,2
230,5000,40,not share,16,he ping jie shi yi qu ,116.428122,39.973788,1,1,1
231,6000,71,not share,6,zi nan jia yuan ,116.504346,39.881279,1,1,1
232,3500,59,not share,6,xi ying qian jie ,116.67286100000001,39.905035,2,1,1
233,3200,72,not share,29,qing he li nan shan yuan ,116.570647,39.866715,1,1,1
234,3200,62,not share,6,gu cheng dong lu 11 hao yuan ,116.681969,39.912944,2,1,1
235,4200,73,not share,7,hong xing bei li ,116.433392,39.813832,2,1,1
236,4000,46,not share,6,wu fang yuan ,116.233846,39.905003,1,1,1
237,4400,48,not share,21,yu jing chun tian ,116.30668600000001,39.824775,1,1,1
238,3500,59,not share,6,guan yin si nan li ,116.35625,39.728719,1,1,1
239,2500,59,not share,5,bin he zhong lu ,116.71448094719999,39.894721629864996,2,1,1
240,4600,66,not share,6,hong ju xie jie ,116.34411899999999,39.889941,2,1,1
241,2800,68,not share,6,guan yin si nan li ,116.35625,39.728719,2,1,1
242,2500,56,not share,18,lan qiao yi yuan ,116.41179699999999,39.717263,1,1,1
243,5500,65,not share,6,qing run jia yuan ,116.36060800000001,40.036507,2,1,1
244,5300,54,not share,5,yong tai yuan ,116.35491299999998,40.040671,2,1,1
245,3200,84,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,3,1,1
246,5600,57,not share,4,nong guang nan lu ,116.475053,39.885225,2,1,1
247,2500,53,not share,5,wei ye jia yuan xi li ,116.16711000000001,39.738534,3,1,1
248,2500,55,not share,16,lv de qi hang she ,116.16691499999999,39.763393,1,1,0
249,3800,48,not share,6,da cheng lu 24 hao yuan ,116.262212,39.895259,1,1,1
250,5000,54,not share,18,tian xin jia yuan ,116.363739,39.884305,1,1,1
251,3800,58,not share,6,dong gao di ,116.427834,39.813439,2,1,1
252,2500,41,not share,10,fang shan chao ji feng chao ,116.12928899999999,39.723603000000004,2,1,0
253,2800,76,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,2,1,1
254,3000,73,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,2,1,1
255,3000,69,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,1,1,1
256,5300,60,not share,18,guan yue xin yuan B qu ,116.509377,39.879863,1,1,1
257,2900,74,not share,6,yu lu yuan ,116.22616200000002,40.226052,2,1,2
258,5800,63,not share,6,bao sheng bei li ,116.37524599999999,40.044621,1,1,1
259,5500,44,not share,11,jian gong dong li ,116.3609,39.883029,1,1,1
260,6000,53,not share,6,hua wei xi li ,116.46003200000001,39.879667,2,1,1
261,4000,74,not share,6,xin hai bei li ,116.54798600000001,39.763889,2,1,1
262,4200,64,not share,22,liu he yuan ,116.224768,39.904247999999995,1,1,1
263,4500,38,not share,6,zheng wang fen 212 hao yuan ,116.347553,39.855077,1,1,1
264,5200,75,not share,28,kang quan xiao qu ,116.61668300000001,39.906901,2,1,1
265,2600,85,not share,7,xing gong yuan yi li ,116.152629,39.757427,2,1,1
266,3800,50,not share,6,xin cun er li ,116.313005,39.846449,1,1,1
267,5500,48,not share,12,jing song si qu ,116.461247,39.889178,2,1,0
268,4200,68,not share,6,jun tang hao yuan ,116.510807,39.850149,2,1,1
269,6000,71,not share,10,fang yi yuan ,116.2698696918,40.051989694454,2,1,1
270,5800,62,not share,27,bei jing xin tian di wu qi ,116.60995700000001,39.91983,1,1,1
271,4300,60,not share,6,nan kai xi li ,116.28663600000002,39.846655,2,1,1
272,3300,47,not share,6,qing yuan xi li ,116.34208799999999,39.749733,1,1,1
273,4500,54,not share,19,jin yu ke le ,116.583271,39.909271999999994,2,1,0
274,2100,49,not share,16,jia zhou shui jun jin qiao guo ji jiu dian ,116.17784099999999,39.776771000000004,1,1,0
275,3400,75,not share,6,fu yuan xiao qu ,116.361705,39.761336,2,1,1
276,4700,73,not share,7,shuang qiao bei nei xiao qu ,116.57772,39.901441,2,1,1
277,5800,61,not share,6,yu hai yuan er li ,116.260421,39.927665000000005,2,1,1
278,6000,47,not share,18,fu li you yi cheng C qu ,116.565026,39.853112,1,1,0
279,4200,53,not share,23,guo rong guo ji ,116.50818100000001,39.807662,1,1,1
280,4300,50,not share,6,xi jing xiao qu yi qu ,116.20161100000001,39.939184999999995,2,1,0
281,4200,43,not share,6,gu cheng bei lu ,116.19656299999998,39.923493,1,1,1
282,4500,46,not share,9,dong mu xi yuan ,116.411575,39.864756,1,1,1
283,3500,62,not share,6,mo shi kou nan li ,116.16711200000002,39.936388,2,1,1
284,5000,40,not share,6,pan jia yuan xiao qu ,116.454903,39.882809,1,1,1
285,3200,88,not share,6,yi pin jia yuan ,116.423115,39.676404999999995,2,1,1
286,6000,66,not share,6,ming ke yuan ,116.32195300000001,40.058245,2,1,1
287,4000,58,not share,24,long shan yue ,116.240555,40.205884000000005,3,2,0
288,2800,43,not share,6,yu dai he dong jie 435 hao yuan ,116.674603,39.906653999999996,1,1,1
289,2700,85,not share,6,shun xin lan ting ,116.828681,40.166928999999996,2,1,1
290,3500,53,not share,5,ba li qiao nan yuan ,116.621968,39.909625,1,1,1
291,2900,67,not share,6,xin hai nan li ,116.54671,39.760284000000006,1,1,1
292,5200,57,not share,6,an ning li ,116.336327,40.052479,2,1,1
293,4600,33,not share,6,an ning li ,116.336327,40.052479,1,1,1
294,4800,52,not share,29,shou kai chang xin yuan ,116.616422,39.931940999999995,1,1,1
295,4600,90,not share,17,you de jia yuan 2 hao yuan ,116.43393200000001,39.793745,2,1,1
296,3400,74,not share,7,gong zhuang xiao qu ,116.66663700000001,39.880509,2,1,1
297,3200,112,not share,6,gang xin jia yuan dong qu ,116.69783799999999,40.110591,3,1,1
298,3200,78,not share,5,yong an li xiao qu ,116.23898999999999,40.216972999999996,2,1,1
299,3000,61,not share,9,zhong guo tie jian shun xin hui ,116.671838,40.093026,3,1,1
0,4500,79,not share,27,guang an ﹒ kang xin jia yuan ,116.23558200000001,39.88187,2,1,1
1,6000,66,not share,6,jin yu fei li lan jue bao ,116.373305,40.071028000000005,1,1,1
2,5300,47,not share,6,dong si kuai yu bei jie ,116.430723,39.888923999999996,1,1,1
3,4600,57,not share,12,fang qun yuan si qu ,116.43601399999999,39.866159,1,1,1
4,3500,55,not share,6,shui lian jing cheng ,116.699995,39.922001,1,1,0
5,3000,82,not share,6,yong shun xi li ,116.65266499999998,39.923390999999995,2,1,1
6,3700,64,not share,6,song lin zhuang ,116.400081,39.824166,2,1,1
7,3300,124,not share,6,yu feng yuan ,116.35334399999999,39.726464,3,1,1
8,3600,58,not share,12,yue liang cheng bao ,116.685667,39.925912,1,1,0
9,5100,70,not share,7,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
10,5700,76,not share,7,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
11,3600,62,not share,20,shi shang jie qu dong qu ,116.674125,39.888622999999995,1,1,1
12,4300,55,not share,12,xi luo yuan san qu ,116.395279,39.865356,1,1,1
13,2900,43,not share,10,shou kai zhong cheng guang chang ,116.651151,40.169608000000004,1,1,1
14,3200,13,not share,1,fu xiang hu tong ,116.409543,39.940538000000004,1,1,1
15,4500,57,not share,6,xi ma jin run er qu ,116.386742,39.845372999999995,1,1,1
16,5000,66,not share,20,ming tian di yi cheng 7 hao yuan ,116.41442099999999,40.053513,2,1,0
17,3000,59,not share,6,yun jing xi li nan qu ,116.667208,39.885232,2,1,1
18,3800,97,not share,7,shen long xin tun xiao qu ,116.553795,39.765287,2,1,1
19,3300,51,not share,17,lu jin shi jie cheng er qi ,116.29955600000001,40.212337,2,1,0
20,2600,39,not share,6,zhang guo zhuang xiao qu ,116.19984699999999,39.856219,1,1,1
21,2600,63,not share,6,ma po hua yuan yi qu ,116.661432,40.180564000000004,1,1,2
22,3500,56,not share,6,bin he dong li ,116.348744,39.758568,2,1,1
23,3200,69,not share,6,shuang xing dong qu ,116.664599,40.144969,2,1,1
24,2500,56,not share,13,tian heng le huo cheng ,116.08526100000002,39.720728,2,1,0
25,1200,16,not share,28,bei jie jia yuan wu qu ,116.27588,40.17221,1,1,0
26,5500,50,not share,6,ma lian dao xi li ,116.332489,39.890640000000005,2,1,1
27,2400,56,not share,6,jian she xiang xiao qu ,116.15557,39.745548,2,1,1
28,6000,55,not share,16,guo jia ji wei su she ,116.27314299999999,39.913383,2,1,1
29,3000,85,not share,15,yu yuan D qu ,116.32972099999999,39.633131,2,1,2
30,4300,54,not share,6,wu fang yuan ,116.233846,39.905003,2,1,1
31,2800,24,not share,1,da wai lang ying hu tong ,116.39514399999999,39.899115,1,0,0
32,3500,96,not share,15,zhu jiang yi jing ,116.549499,39.746067,2,2,1
33,4500,40,not share,5,hua ren lu xiao qu ,116.39740400000001,39.893915,1,1,1
34,5800,56,not share,6,gao yuan jie 4 hao yuan ,116.43445700000001,39.99285,1,1,1
35,5300,69,not share,6,dian jian nan yuan ,116.55888200000001,39.919411,2,1,1
36,5100,57,not share,27,guan yue xin yuan A qu ,116.509179,39.879448,1,1,1
37,3500,65,not share,6,xin chao jia yuan er qi ,116.70323700000002,39.939938,1,1,1
38,2300,51,not share,7,bei jing cheng jian bei jing mi ma ,116.404278,39.688424,3,1,0
39,5700,65,not share,3,tian cun shan nan lu 220 hao ,116.25578200000001,39.927948,2,1,1
40,3000,59,not share,6,qiao zhuang bei jie 6 hao yuan ,116.68773700000001,39.903084,1,1,1
41,3400,73,not share,6,huang cun dong li ,116.35127800000001,39.742226,2,1,1
42,5500,55,not share,6,che zhan xi jie 17 hao yuan ,116.347196,39.884733000000004,2,1,1
43,4500,54,not share,23,bei jing xiang su nan qu ,116.62206299999998,39.931519,1,1,0
44,3200,45,not share,6,qing yuan xi li ,116.34208799999999,39.749733,1,1,1
45,3500,79,not share,6,hua long xiao qu ,116.695201,39.934643,2,1,1
46,2000,20,not share,7,cheng shou si lu ,116.453305,39.850004999999996,3,1,1
47,3000,70,not share,6,hai zi jiao xi li ,116.35251699999999,39.71953,3,1,1
48,3500,88,not share,28,hong ren jia yuan ,116.56353500000002,39.755641,2,1,1
49,5800,45,not share,6,shao yao ju jia 2 hao yuan ,116.43777,39.986008,1,1,1
50,3000,84,not share,6,ge bu dian bei li ,116.66423999999999,39.899598,3,1,1
51,3500,60,not share,6,gui yuan nan li bing qu ,116.49041100000001,39.798212,2,1,1
52,4800,52,not share,5,gao yang shu bei li ,116.557573,39.954333,2,1,1
53,3300,61,not share,6,yu qiao nan li ,116.69010800000001,39.895196,2,1,1
54,4300,48,not share,6,da xiong gong yu ,116.50208899999998,39.806041,2,1,0
55,5800,55,not share,28,hua mao cheng ,116.4388,40.054941,1,1,0
56,3800,35,not share,18,guo yuan xiao qu ,116.401974,39.86299,1,1,0
57,5800,67,not share,6,wu jia cun lu 10 hao yuan ,116.304497,39.895431,2,1,1
58,6000,49,not share,12,cui wei zhong li ,116.304768,39.92028,1,1,1
59,2800,61,not share,6,shi yuan xi qu ,116.66998799999999,40.116534,2,1,1
60,4500,44,not share,15,SOCO gong she ,116.36855700000001,40.072913,1,1,0
61,3200,61,not share,6,tuan he yuan ,116.378225,39.747088,2,1,1
62,5200,48,not share,14,qiang you qing he xin cheng ,116.35419099999999,40.035178,1,1,0
63,3200,73,not share,6,qing he yuan ,116.439254,39.811499,2,1,1
64,3700,38,not share,4,feng dan 2 hao ,116.364618,40.072092,1,1,0
65,3100,57,not share,6,jian xin nan qu ,116.65976599999999,40.128078,2,1,1
66,5700,67,not share,18,hua yuan zha xiao qu ,116.55452,39.917468,2,1,1
67,6000,75,not share,28,hong shan jia yuan ,116.457526,39.8764,2,1,1
68,6000,80,not share,28,hong shan jia yuan ,116.457526,39.8764,2,1,1
69,3800,54,not share,6,nan kai xi li ,116.28663600000002,39.846655,1,1,1
